Timestamp,Status,Message
2025-05-09 16:59:28,initialize,🚀 Starting report generation process...
2025-05-09 16:59:28,initialize,🚀 Request created: 20250509_5bcda84c
2025-05-09 16:59:28,info,💲 You can view the cost metrics for this request at http://192.168.100.4:8000/api/metrics/20250509_5bcda84c
2025-05-09 16:59:28,info,"ℹ️ To view the system log, please visit http://192.168.100.4:8000/api/logs/20250509_5bcda84c"
2025-05-09 16:59:28,generating,💭 Report generation process started. This may take a while.
2025-05-09 16:59:28,generating,📋 Generating Table of Contents...
2025-05-09 17:00:15,generating,📋 Extracting Table of Contents...
2025-05-09 17:00:19,generating,"📑 Report Title: KB국민카드, 하나카드, 우리카드 프리미엄 신용카드 상품 비교 분석 보고서: 시장 선도를 위한 경쟁 우위 확보 전략"
2025-05-09 17:00:19,generating,🔍 Found 8 sections to process
2025-05-09 17:00:19,generating,📝 Generating section 1: II. 프리미엄 신용카드 시장 심층 분석: 기회와 도전 과제
2025-05-09 17:01:04,polishing,✨ Polishing section 1: II. 프리미엄 신용카드 시장 심층 분석: 기회와 도전 과제
2025-05-09 17:01:32,generating,✅ Section 1 completed: II. 프리미엄 신용카드 시장 심층 분석: 기회와 도전 과제
2025-05-09 17:01:32,saving,💾 Saving report files...
2025-05-09 17:01:32,saving,✅ PDF generated successfully: reports\20250509_170132_20250509_5bcda84c_korean.pdf
2025-05-09 17:01:32,uploading,📤 Uploading PDF to Google Cloud Storage...
2025-05-09 17:01:35,uploading,✅ PDF uploaded successfully to korean folder: korean/20250509_170132_20250509_5bcda84c_korean.pdf
2025-05-09 17:01:35,url,🌐 Public URL: https://storage.googleapis.com/credit-card-reports/korean/20250509_170132_20250509_5bcda84c_korean.pdf
2025-05-09 17:01:35,metrics,======================================================================
2025-05-09 17:01:35,metrics,📊 Overall Total Usage:
2025-05-09 17:01:35,metrics,"   ├─ Total Input Tokens:  14,881"
2025-05-09 17:01:35,metrics,"   ├─ Total Output Tokens: 9,229"
2025-05-09 17:01:35,metrics,"   └─ Total All Tokens:   24,110"
2025-05-09 17:01:35,metrics,   └─ Total Cost:         $0.072150
2025-05-09 17:01:35,metrics,======================================================================
2025-05-09 17:01:35,completed,✅ Report generation process completed!
